comment_id,comment_text,brand,search_term,source,additional_info
7346361088034521889,Let's admit we all scrolled and then thought wait a minute then came back to see jisoo,Dior,thought,TikTok,"{ likes: 3, date: '2024-03-14 23:13:48'}"
7346362203966980870,mexico gettin special treatment and i love it 🥵,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-14 23:17:35'}"
7346367245939131168,I ACC LOVE IT,Dior,love,TikTok,"{ likes: 0, date: '2024-03-14 23:37:47'}"
7346368267865178912,Love you Jisoo🤍,Dior,love,TikTok,"{ likes: 1, date: '2024-03-14 23:42:01'}"
7346372552858436395,May I ask where is your jumpsuit from? I love the way the fabric looks ☺️,Lululemon,love,TikTok,"{ likes: 0, date: '2024-03-14 23:57:48'}"
7346373644661539617,Belgium’s away kit is even better than the home kit,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 00:03:27'}"
7346377734644089630,@I love Miriam ❤️they don’t look like grandpa shoes 😒they’re nice,Nike,love,TikTok,"{ likes: 1, date: '2024-03-15 00:17:55'}"
7346381339812496160,Can the best brand offer me the Germany jersey? (please),Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 00:33:27'}"
7346386482381718277,i love that 😔,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 00:51:56'}"
7346387385954861856,Germany and Belgium look the best imo,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 00:56:25'}"
7346393580220678917,Adidas always make the best jerseys,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 01:19:18'}"
7346397339575583521,jisoo I love you so much🥰,Dior,love,TikTok,"{ likes: 1, date: '2024-03-15 01:36:07'}"
7346403464409678598,it's only Chile's that could have been better,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 01:57:49'}"
7346410316512822034,@JERSEYBIRD u better,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 02:24:15'}"
7346411735291052843,Mexico 🇲🇽 love it,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 02:29:47'}"
7346412402579784491,scotland would look the best on the tele,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 02:32:23'}"
7346414205027713797,there is no way peru gets that much love bro both kits are CLEAN 😭‼️‼️,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 02:39:29'}"
7346421285402084126,Love the germany kit,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 03:06:57'}"
7346422652707898117,looks like old jerseys from 00's,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 03:12:14'}"
7346433642321855263,My thoughts exactly,Hermes,thoughts,TikTok,"{ likes: 0, date: '2024-03-15 03:55:05'}"
7346438028472828703,Cartier tank Louis 🫡,Cartier,Cartier,TikTok,"{ likes: 0, date: '2024-03-15 04:11:59'}"
7346439158226174726,better make some fire ones for Portugal in 2026 wc👀👀,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 04:16:24'}"
7346440865822819077,I like that bold Adidas logo without the name on the bottom. it makes the kits look so professional. good job guys!,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 04:22:51'}"
7346445307389297415,Love the idea with the 3 stripes being the flag on Italy,Adidas,love,TikTok,"{ likes: 2, date: '2024-03-15 04:39:59'}"
7346451742438490885,so stunning as alwayas mylove jisoo,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 05:05:17'}"
7346454062031061762,Adidas have genuinely been so good lately with the predators club kits like Real Madrid and these beauties,Adidas,like,TikTok,"{ likes: 1, date: '2024-03-15 05:14:10'}"
7346461048776016682,Mexico Away hits harder than anything else tbh but Mexico Home is #2 easily. So good it's like disrespect to the others. (I know it's not),Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 05:41:24'}"
7346466366478926593,Are they heat ready cus the quality is lacking but looks good,Adidas,quality,TikTok,"{ likes: 1, date: '2024-03-15 06:01:56'}"
7346468938962469663,Better drop the Costa Rica kit after we beat Honduras to qualify this weekend🫡🔥,Adidas,better,TikTok,"{ likes: 2, date: '2024-03-15 06:12:19'}"
7346474508138758917,Do you do drop shipping?,Zara,shipping,TikTok,"{ likes: 0, date: '2024-03-15 06:33:30'}"
7346474511360262955,Who did best is no one I don’t like it,Zara,best,TikTok,"{ likes: 0, date: '2024-03-15 06:33:57'}"
7346476485995660064,now i like dior more JISOOOOO,Dior,like,TikTok,"{ likes: 0, date: '2024-03-15 06:41:29'}"
7346492957846143790,It looks like she supports you and wants you to feel good about yourself! 🌸 also maybe ‘’floors were just washed so keep your ‘sry’ and get the vacuum’ 😂,Lululemon,like,TikTok,"{ likes: 0, date: '2024-03-15 07:45:29'}"
7346498127523218208,Ther germany one is best 🔥,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 08:05:43'}"
7346514080301466389,Coped the Argentina jersey in love ❤️,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 09:07:43'}"
7346517508323558176,Scotland looks like a training top,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 09:21:01'}"
7346521468887089952,will the best kit manafactuer reply?,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 09:36:11'}"
7346523469016351493,i don't like this😏,Zara,like,TikTok,"{ likes: 0, date: '2024-03-15 09:43:24'}"
7346528983330587424,So much better than the euros one,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 10:05:25'}"
7346541745013097248,Ah that woman who loves Satan..,Prada,love,TikTok,"{ likes: 0, date: '2024-03-15 10:55:06'}"
7346544354574828293,chile kit the best,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 11:04:33'}"
7346545595749008160,All these clean jerseys and Scotland out here looking like sum off mcdades coaches,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 11:09:55'}"
7346549989532762885,Best team !!!,Zara,best,TikTok,"{ likes: 1, date: '2024-03-15 11:26:13'}"
7346551188747240225,These would’ve been so much better with the old adidas logo,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 11:31:14'}"
7346560597898052359,Adidas to donate $150 million to rabid anti-Palestinian hate group ADL and others,Adidas,hate,TikTok,"{ likes: 0, date: '2024-03-15 12:07:25'}"
7346560939645108997,Why do you release European with such detail and americas is like this?,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 12:08:51'}"
7346563078735299361,The Belgium away kit is the best I’ve ever seen 🫶🏼 thank you for that,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 12:17:21'}"
7346569670625936160,JISOO I LOVE U💗💗,Dior,love,TikTok,"{ likes: 2, date: '2024-03-15 12:43:12'}"
7346569922048394016,I really like that vintage vibe bro the 🇮🇹 kit it’s fire🤌🏽,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 12:43:48'}"
7346576919230481159,The last one is the best since it has a different design to everyone else,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 13:10:41'}"
7346579850499130154,Love it but why are the adidas logos so big,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 13:22:25'}"
7346581007904178977,Wales could’ve been a lot better,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 13:26:47'}"
7346587348958987016,lady dior hmm,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-15 13:51:11'}"
7346587452668265221,the fact that people now uses them for aesthetic purposes while all of us handball goalkeepers are just 🧍🏼‍♀️🫵🏻,Adidas,aesthetic,TikTok,"{ likes: 1, date: '2024-03-15 13:51:42'}"
7346593263493743366,I love you adidas u made perus jersey beautiful 😭🙏🇵🇪,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 14:14:15'}"
7346595018445275936,Love it 💖,Zara,love,TikTok,"{ likes: 1, date: '2024-03-15 14:21:31'}"
7346598726796133153,Pls release a better Celtic home kit next season 🔥,Adidas,better,TikTok,"{ likes: 0, date: '2024-03-15 14:35:35'}"
7346601721567478571,😍Love the color,Hermes,color,TikTok,"{ likes: 1, date: '2024-03-15 14:47:16'}"
7346602821427938080,WE LOVE JISOO,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 14:51:46'}"
7346606055839023905,Jisoo love you 🥰,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 15:04:00'}"
7346607322813694762,Jisoooo miss diorr,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-15 15:09:05'}"
7346607678771086088,Look like good to sleep on it,Uniqlo,like,TikTok,"{ likes: 1, date: '2024-03-15 15:10:03'}"
7346612189498082079,😅 sadly they spent all that money on fashion trends when they couldn't afford my necklace.its more important than things it holds life within it's bubble shield. a living universe in real life globe,Hermes,trends,TikTok,"{ likes: 0, date: '2024-03-15 15:28:11'}"
7346618414612775713,Best clothing brand ever my wardrobe is filled up with just clothes from zara😅,Zara,best,TikTok,"{ likes: 5, date: '2024-03-15 15:52:19'}"
7346619767161324320,i hate to say it but that germany shirt looks like it’s gonna be iconic,Adidas,hate,TikTok,"{ likes: 0, date: '2024-03-15 15:57:14'}"
7346628684394611489,Cartier > Rolex … change my mind,Cartier,Cartier,TikTok,"{ likes: 97, date: '2024-03-15 16:31:50'}"
7346636747558781727,Princess of Thailand next to them texting her bestie “help I’m next to the new money attention seekerssss 😩”,Hermes,best,TikTok,"{ likes: 2572, date: '2024-03-15 17:03:16'}"
7346637697324942123,I LOVE YOU ICE SPICE,Prada,love,TikTok,"{ likes: 1, date: '2024-03-15 17:06:44'}"
7346638879112069921,I LOVE you😻,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 17:11:17'}"
7346640069450613537,Best quality uniqlo,Uniqlo,quality,TikTok,"{ likes: 0, date: '2024-03-15 17:15:51'}"
7346644372207321889,Love nike pro❤️❤️,Nike,love,TikTok,"{ likes: 0, date: '2024-03-15 17:32:43'}"
7346651180564742944,Looks like you're about to have a game of tennis,Zara,like,TikTok,"{ likes: 0, date: '2024-03-15 17:59:03'}"
7346663578622329632,how much is the watch worth?,Cartier,worth,TikTok,"{ likes: 0, date: '2024-03-15 18:47:18'}"
7346669115270251296,so expensive for me 🔥,Adidas,expensive,TikTok,"{ likes: 0, date: '2024-03-15 19:08:38'}"
7346672946872042273,Green is the best,Cartier,best,TikTok,"{ likes: 0, date: '2024-03-15 19:23:32'}"
7346678776510890758,We love you,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-15 19:46:09'}"
7346679505337991978,Looks like a waiters outfit,Zara,like,TikTok,"{ likes: 0, date: '2024-03-15 19:48:57'}"
7346681882209354528,I LOVE YOU JISOOO❤❤❤,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 19:58:19'}"
7346692291184460590,Mine is like this 🎀,H&M,like,TikTok,"{ likes: 0, date: '2024-03-15 20:38:34'}"
7346696191680725792,Mexico’s are the best 🔥🔥🔥,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-15 20:53:50'}"
7346699130867647265,they look a bit like retro kits ngl,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-15 21:05:11'}"
7346701235095601926,jisoo I love you🥰,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 21:13:14'}"
7346706419885310753,Do you know any other gold bracelet in the same style in the lower price range (im not looking for dupes only gold bracelet in similiar design),Cartier,price,TikTok,"{ likes: 0, date: '2024-03-15 21:33:37'}"
7346709193557705518,That looks uncomfortable and not cute at all,Cartier,comfortable,TikTok,"{ likes: 0, date: '2024-03-15 21:44:07'}"
7346718941652353798,i thought jersey gonna be in the sement in wall,Adidas,thought,TikTok,"{ likes: 0, date: '2024-03-15 22:21:59'}"
7346719826386600737,I LOVE YOUUU,Dior,love,TikTok,"{ likes: 1, date: '2024-03-15 22:25:43'}"
7346724368289350432,JISOO I LOVE YOU SM🥰,Dior,love,TikTok,"{ likes: 0, date: '2024-03-15 22:43:26'}"
7346731487351849758,Love the black dress. So amazing,Zara,love,TikTok,"{ likes: 0, date: '2024-03-15 23:10:39'}"
7346734814458544897,I thought he got in a crash then ...,Lululemon,thought,TikTok,"{ likes: 0, date: '2024-03-15 23:23:48'}"
7346737623010132741,What kind of material is it?,Zara,material,TikTok,"{ likes: 0, date: '2024-03-15 23:34:23'}"
7346748778064593670,JISOO MY FAVORITEEE,Dior,favorite,TikTok,"{ likes: 0, date: '2024-03-16 00:17:43'}"
7346759507178472238,You see the color combos thooooo,Hermes,color,TikTok,"{ likes: 2, date: '2024-03-16 00:59:21'}"
7346777468713763630,Buy me prada 💅,Prada,Prada,TikTok,"{ likes: 0, date: '2024-03-16 02:08:59'}"
7346792602936935200,Why does it look like epstein’s island?🤔,Zara,like,TikTok,"{ likes: 0, date: '2024-03-16 03:10:30'}"
7346795325426795307,Bc ppl like u rub their finger (that has body oil) on it which makes it dull,Dior,like,TikTok,"{ likes: 0, date: '2024-03-16 03:18:24'}"
7346818106462667566,Yeah my h and m don’t look like that,H&M,like,TikTok,"{ likes: 0, date: '2024-03-16 04:46:51'}"
7346819114437231403,H&M has the best jeans,H&M,best,TikTok,"{ likes: 1, date: '2024-03-16 04:50:48'}"
7346825930839802632,I love adidas,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-16 05:17:02'}"
7346850906530595616,Adidas on top 🔝❤️👑dear @adidas I'm a big fan of yours I would be happy if you check out my video and leave a comment one love ❤,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-16 06:54:31'}"
7346851014887408417,I like how the design for all of them is the same to show togetherness in the planet,Adidas,like,TikTok,"{ likes: 3, date: '2024-03-16 06:55:39'}"
7346851140166025986,They were apparently wearing 1mil worth of Hermes’ between the two of them 🫨,Hermes,worth,TikTok,"{ likes: 9, date: '2024-03-16 06:54:55'}"
7346868922694583072,Boycott. The materials look bad quality anyway,Zara,material,TikTok,"{ likes: 6, date: '2024-03-16 08:04:25'}"
7346881542469534469,my dream bro can buy a lot as f a uniqlo’s item,Uniqlo,Uniqlo,TikTok,"{ likes: 0, date: '2024-03-16 08:52:54'}"
7346895290554647329,INTANTLY BUYING DIOR,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-16 09:46:24'}"
7346897560075813634,I have one and istg they are just as good as lululemon,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2024-03-16 09:54:59'}"
7346902980761977633,tora fora mployza zara i love zara,Zara,love,TikTok,"{ likes: 0, date: '2024-03-16 10:16:24'}"
7346907539822478112,Off to grab my husbands credit card 😭😂I love that there’s options that actually can fit during the pregnancy,H&M,love,TikTok,"{ likes: 1, date: '2024-03-16 10:33:54'}"
7346916047532753697,the top with the bow on the back isn’t in your like to know! do you have the code,H&M,like,TikTok,"{ likes: 1, date: '2024-03-16 11:07:02'}"
7346916278311699201,@Ava🩰 it’s kinda like the second last one except there no buttons and it’s white,H&M,like,TikTok,"{ likes: 0, date: '2024-03-16 11:07:43'}"
7346916354568946464,@alicia⭐️the first few tops I lovee,H&M,love,TikTok,"{ likes: 2, date: '2024-03-16 11:08:19'}"
7346919754345300737,Tbh Cartier is so overrated,Cartier,overrated,TikTok,"{ likes: 5, date: '2024-03-16 11:21:14'}"
7346928145964958497,I have the panda dunks I love them,Nike,love,TikTok,"{ likes: 0, date: '2024-03-16 11:54:00'}"
7346932767609996064,Just start making more kits like the 2006 WC teamgiest aesthetic and trust me it will sell out. Like the retro Zidane kits and retro Kaka kits.,Adidas,aesthetic,TikTok,"{ likes: 0, date: '2024-03-16 12:11:59'}"
7346933193428386561,i like it 💓💓💓💓,Dior,like,TikTok,"{ likes: 0, date: '2024-03-16 12:13:27'}"
7346936294410486561,Im in love w the Argentina one 😍,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-16 12:25:27'}"
7346939296615023393,jisoo Is miss dior,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-16 12:37:27'}"
7346953483050992385,I LOVE IT.,H&M,love,TikTok,"{ likes: 0, date: '2024-03-16 13:32:03'}"
7346958060818465568,The pink German one is the best,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-16 13:50:02'}"
7346963125976974086,I love dior beauty sm,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 14:09:25'}"
7346963339539415841,This bag is elegant and timeless,Chanel,timeless,TikTok,"{ likes: 0, date: '2024-03-16 14:10:39'}"
7346968642331296558,Y’all sleeping on the last one looking like a retro kit🔛🔝😍,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-16 14:31:01'}"
7346971822141883169,Jisoo I love youu,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 14:43:36'}"
7346975038413456136,The fake bag is not the best made in China I have been selling replicas for 13 years I'm sure. If you have questions about fake bags I can answer you with my experience.,Dior,best,TikTok,"{ likes: 0, date: '2024-03-16 14:55:34'}"
7346996659027772203,I don’t like Zara but this is cute,Zara,like,TikTok,"{ likes: 0, date: '2024-03-16 16:19:46'}"
7346996764656927493,my h&m never like that😭😭,H&M,like,TikTok,"{ likes: 0, date: '2024-03-16 16:20:01'}"
7346998000277816097,@emma why isnt ours like this,H&M,like,TikTok,"{ likes: 0, date: '2024-03-16 16:25:05'}"
7347000548296049441,In total around £800.000 worth of Hermes 💙,Hermes,worth,TikTok,"{ likes: 7, date: '2024-03-16 16:34:53'}"
7347006709762851627,I love you jisoo your amazing,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 16:58:47'}"
7347006847155864363,JISOO is my fav in Dior I love her,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 16:59:17'}"
7347007653791531809,Just liked because of jusoo 😁,Dior,like,TikTok,"{ likes: 0, date: '2024-03-16 17:02:34'}"
7347011245897368326,look at that quality 🥺✨,Uniqlo,quality,TikTok,"{ likes: 0, date: '2024-03-16 17:16:07'}"
7347015358551638789,I legit thought you were Scarlett Johansson for a sec😅,Dior,thought,TikTok,"{ likes: 0, date: '2024-03-16 18:14:21'}"
7347018873412502302,this made me so uncomfortable @Insha,Lululemon,comfortable,TikTok,"{ likes: 0, date: '2024-03-16 17:46:12'}"
7347022791524549408,It just looks like H&M clothing if that makes sense,H&M,like,TikTok,"{ likes: 0, date: '2024-03-16 18:01:16'}"
7347029134809481986,Adidas might have just released one of the best venezuelan kits in history of the beautiful game,Adidas,best,TikTok,"{ likes: 0, date: '2024-03-16 18:25:40'}"
7347032208881828609,I hate when I turn up to the front row and someone has the same Birkin as me….,Hermes,hate,TikTok,"{ likes: 0, date: '2024-03-16 18:37:37'}"
7347045137925161760,in this one you did the best one for sure! 👏,Zara,best,TikTok,"{ likes: 0, date: '2024-03-16 19:27:47'}"
7347051575339467526,Does it come with the gloves?,Cartier,love,TikTok,"{ likes: 0, date: '2024-03-16 19:52:48'}"
7347057168678699818,Federico could literally do whatever he wants to me I’m serious,Hermes,hate,TikTok,"{ likes: 25218, date: '2024-03-16 20:14:32'}"
7347071952245031712,Fendi the best,Hermes,best,TikTok,"{ likes: 0, date: '2024-03-16 21:11:54'}"
7347074531309716267,i would let federico do whatever he wants to me @hailey🫶,Hermes,hate,TikTok,"{ likes: 2, date: '2024-03-16 21:21:46'}"
7347080717082690309,jisoo i love you,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 21:45:51'}"
7347087424819233569,Dior test on animals,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-16 22:12:07'}"
7347087903509824289,Zara is the best brand🥰,Zara,best,TikTok,"{ likes: 8, date: '2024-03-16 22:13:43'}"
7347093206201008929,i have the uniqlo banana bag. Its very handy.,Uniqlo,Uniqlo,TikTok,"{ likes: 2, date: '2024-03-16 22:34:31'}"
7347095511847731973,try on haul?,Uniqlo,haul,TikTok,"{ likes: 0, date: '2024-03-16 22:43:15'}"
7347102847001674538,Nike is so uncomfortable though,Nike,comfortable,TikTok,"{ likes: 0, date: '2024-03-16 23:11:41'}"
7347109780328104709,i love u jisoo,Dior,love,TikTok,"{ likes: 0, date: '2024-03-16 23:38:28'}"
7347112735107154693,@Marianetti🖤 You like??,Adidas,like,TikTok,"{ likes: 0, date: '2024-03-16 23:50:03'}"
7347120292646585094,collaboration!send Faith to our instagram IG SAGAJEWELS.STORE 🐤🐤,Dior,collaboration,TikTok,"{ likes: 1, date: '2024-03-17 00:19:19'}"
7347127273981854507,bro why isnt mine like this,H&M,like,TikTok,"{ likes: 0, date: '2024-03-17 00:46:25'}"
7347143376851174187,LOVE THE FACT THAT ZARA SUPPORTS GENOZIDE🇵🇸🇵🇸,Zara,love,TikTok,"{ likes: 2, date: '2024-03-17 01:49:01'}"
7347150802571887378,I read comment in instagram is way different from TT.. too much hate..,Hermes,hate,TikTok,"{ likes: 0, date: '2024-03-17 02:17:40'}"
7347170444321407750,Girl 🌸 can you do a tour showing all your Dior beauty products please? 🤍🤍🤍,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-17 03:33:59'}"
7347172425379087136,this looks like the scene from sick movie same with music ewww,Zara,like,TikTok,"{ likes: 0, date: '2024-03-17 03:43:50'}"
7347173031175324448,body languge and face expresions of those models same with music looks like psychopths,Zara,like,TikTok,"{ likes: 0, date: '2024-03-17 03:46:19'}"
7347203210879025925,Dior is the best 😍😍😍,Hermes,best,TikTok,"{ likes: 0, date: '2024-03-17 05:41:12'}"
7347204133465965330,Dior Lover 💖🥺,Dior,love,TikTok,"{ likes: 2, date: '2024-03-17 05:44:35'}"
7347276385860453153,This faux leather will deteriorate and peeling off like the Round Shoulder Bag?!,Uniqlo,like,TikTok,"{ likes: 1, date: '2024-03-17 10:25:22'}"
7347279662349484805,@𝒴𝒶𝓈𝓂𝒾𝓃𝑒 🫧🧿 it’s all that you love,Hermes,love,TikTok,"{ likes: 1, date: '2024-03-17 10:37:48'}"
7347287230119920392,Jisoo is Miss Dior 💎,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-17 11:07:06'}"
7347287454489920289,please its just so cheap and made of polyester…just buy from brandy melville,H&M,cheap,TikTok,"{ likes: 0, date: '2024-03-17 11:08:14'}"
7347292420063757089,@v🦋🧡 @nica I love the name Federico,Hermes,love,TikTok,"{ likes: 5, date: '2024-03-17 11:27:32'}"
7347295571726172961,i’m want love a man Italy 🇮🇹 Hermes,Louis Vuitton,love,TikTok,"{ likes: 1, date: '2024-03-17 11:39:40'}"
7347311684594205472,If I buy enough Dior products can I get a meet and greet with jisoo,Dior,Dior,TikTok,"{ likes: 0, date: '2024-03-17 12:42:12'}"
7347312306210833184,Only if my h&m was like that 💔,H&M,like,TikTok,"{ likes: 0, date: '2024-03-17 12:44:38'}"
7347312485852988192,@char🤍 but like shorter 😝,H&M,like,TikTok,"{ likes: 1, date: '2024-03-17 12:45:24'}"
7347320938923459370,@_mochibaby_1 I think I am in love with this Federico man,Hermes,love,TikTok,"{ likes: 1, date: '2024-03-17 13:18:18'}"
7347337035831132934,Should i buy a rolex or a cartier for my dads bday? I have a 10k limit,Cartier,Cartier,TikTok,"{ likes: 0, date: '2024-03-17 14:20:23'}"
7347356574883660586,Wow l like it,Zara,like,TikTok,"{ likes: 0, date: '2024-03-17 15:36:23'}"
7347360829833085738,I thought the first person was her mom!?,Prada,thought,TikTok,"{ likes: 0, date: '2024-03-17 15:52:55'}"
7347361405156754181,I bought a red sweater at uniqlo can you make an outfit I just need an idea from you,Uniqlo,Uniqlo,TikTok,"{ likes: 0, date: '2024-03-17 15:54:58'}"
7347369159820526368,mine is like streetwearing🎀,H&M,like,TikTok,"{ likes: 0, date: '2024-03-17 16:25:11'}"
7347371289915392773,looks like she wanna play tennis😂,Zara,like,TikTok,"{ likes: 0, date: '2024-03-17 16:33:19'}"
7347396535393010474,I thought that was real 💀,Lululemon,thought,TikTok,"{ likes: 0, date: '2024-03-17 18:11:22'}"
7347397658669499179,I hope yall know Karl designed legit every design on here 💀💀💀💀 for those of you saying “the Karl years hit better” HUH!?! This whole vid was his era,Chanel,better,TikTok,"{ likes: 0, date: '2024-03-17 18:15:42'}"
7347401316975870766,I love the Argentina and Mexico kits😍😍,Adidas,love,TikTok,"{ likes: 0, date: '2024-03-17 18:29:53'}"
7347421572322788138,Love your jeans 💗,Zara,love,TikTok,"{ likes: 0, date: '2024-03-17 19:48:33'}"
7347447852262474529,Do you know what the code is for the thick knit cardigan I can’t find it and I love it !! 🥰🥰,H&M,love,TikTok,"{ likes: 0, date: '2024-03-17 21:30:36'}"
7347477595083359018,Love your account!!!🥰💝,Dior,love,TikTok,"{ likes: 1, date: '2024-03-17 23:25:58'}"
7347481333544993579,I like H & M but honestly this looks more like fall.,H&M,like,TikTok,"{ likes: 0, date: '2024-03-17 23:40:25'}"
7347511632140632838,this is the ad with the most ever like ive seen so far,Dior,like,TikTok,"{ likes: 0, date: '2024-03-18 01:37:58'}"
can you show us how to use this all product, I love @Chanel,Chanel,love,TikTok,"{ likes: 0, date: '2023-11-26 14:10:08'}"
Hey, I'd love to see William White in your print ads!,Zara,love,TikTok,"{ likes: 1, date: '2024-02-14 21:23:22'}"
they are racist, fatphobic and culturally appropriate yoga to reduce it to a capitalist entreprise.,Lululemon,Lululemon,TikTok,"{ likes: 0, date: '2023-07-17 08:01:36'}"
TRUE COLORS ARE TRUE COLORS, PEOPLE DONT CHANGE OVER NIGHT.,,,TikTok,"{ likes: nan, date: 'nan'}"
7214236641917125381,Donatella VERSACE 💜,Versace,Versace,TikTok,"{ likes: 3663, date: '2023-03-24 22:03:05'}"
7213991139992191770,donatella VERSACE 💜,Versace,Versace,TikTok,"{ likes: 582, date: '2023-03-24 06:10:23'}"
7214190375958102827,Her lips don’t don’t touch at all. Being able to close your lips feels like a luxury to me now. 😅,Versace,like,TikTok,"{ likes: 2010, date: '2023-03-24 19:03:27'}"
7313148739283534625,@😱 she sounds like you,Versace,like,TikTok,"{ likes: 1, date: '2023-12-16 11:12:49'}"
7214103352207606530,does she smoke alot? she sounds like that smoke girl who have hole in her throat,Versace,like,TikTok,"{ likes: 40, date: '2023-03-24 13:25:40'}"
7234209418433413931,she looks like those people who tell u not to smoke in ads💀,Versace,like,TikTok,"{ likes: 55, date: '2023-05-17 17:47:36'}"
7214165139783287557,Donatella Versace ❤️,Versace,Versace,TikTok,"{ likes: 9, date: '2023-03-24 17:25:31'}"
7230126144065749787,@Lilia🧟‍♀️ Donatella VERSACE 💜,Versace,Versace,TikTok,"{ likes: 1, date: '2023-05-06 17:42:33'}"
7214204136211464965,Love her <3,Versace,love,TikTok,"{ likes: 25, date: '2023-03-24 19:56:47'}"
7214210367861736218,@mercyyyy </3 Donatella VERSACE 💜,Versace,Versace,TikTok,"{ likes: 8, date: '2023-03-24 20:21:50'}"
7228707519475204891,SHES DONATELLA VERSACE YOU GUYS CMON,Versace,Versace,TikTok,"{ likes: 2, date: '2023-05-02 21:57:35'}"
7257452833758462726,@f A quote from DONATELLA VERSACE~~~,Versace,Versace,TikTok,"{ likes: 3, date: '2023-07-19 09:03:56'}"
7321806941935256353,@0 @ifa why does she speak like isaac reading an essay,Versace,like,TikTok,"{ likes: 1, date: '2024-01-08 19:10:46'}"
7230511975950861083,We love Donatella 🫶🏻,Versace,love,TikTok,"{ likes: 1, date: '2023-05-07 18:39:32'}"
7315275186274075424,The luxury for a person is not the expensive item that I can afford but the natural beauty and health of his body.,Versace,expensive,TikTok,"{ likes: 0, date: '2023-12-22 04:47:50'}"
7298026036725007105,Versace is Luxury!,Versace,Versace,TikTok,"{ likes: 0, date: '2023-11-05 17:08:38'}"
7249711631055209242,I love Donatella❤️🤍,Versace,love,TikTok,"{ likes: 0, date: '2023-06-28 12:24:24'}"
7230147560198374150,Donatella Versace 💜,Versace,Versace,TikTok,"{ likes: 0, date: '2023-05-06 19:05:19'}"
7230135561846047493,donatella Versace 💜,Versace,Versace,TikTok,"{ likes: 0, date: '2023-05-06 18:18:42'}"
7229822906661405445,Donatella versace 💜,Versace,Versace,TikTok,"{ likes: 0, date: '2023-05-05 22:05:30'}"
7242780925330506501,Yes. she looks better from a distance,Versace,better,TikTok,"{ likes: 0, date: '2023-06-09 20:09:19'}"
